N,P,K,temperature,humidity,ph,rainfall,Soil_OC,label
13.253440939334356,137.68376900377507,199.41567978376352,21.22805963346321,93.71817212354816,5.434116233088508,104.7407125715756,0.3716796430221123,apple
9.72403703449384,146.31645100530437,200.56023158747348,20.329081390754425,92.77633233783013,5.503539270039719,93.9554887577212,0.331549535688963,apple
42.17644348308118,125.8215589654166,192.8698242886918,22.065462817727205,92.6391012810848,5.558370068492974,109.40393452841518,0.6670966566561359,apple
-6.048811542147977,115.20719698905316,209.3498583156792,22.3299455857417,95.07241262572772,5.993127126901382,114.01773161331452,0.06841487269821,apple
8.530189408000048,145.33395044200176,185.95290064580183,23.335316664158945,95.20032096511537,5.890936894009615,126.05889679904256,0.5257535451404418,apple
3.2669056743020564,141.18729184491454,198.7761010975978,22.641672417444816,92.46055553259852,6.359470686958513,99.90259545965723,0.4851744011206668,apple
25.10172657285107,142.92903037856215,193.91685093165705,22.44098736956728,89.00866164869548,5.740565185920991,108.68245870206428,0.4967780395054618,apple
21.93824957740925,140.61202772663196,197.8483737944704,21.839601353732185,93.0272261770774,5.836489215833352,127.55046251714268,0.391170119129994,apple
12.209592355273886,126.09394811286823,201.7423249739693,21.03332262632249,94.99770730412186,5.977172281646442,98.34422566892697,0.5368483960009268,apple
12.643166410164223,121.70327531472368,196.42619321177568,21.12558721353209,92.70931981015546,6.139664389085851,108.11040466464652,0.342457907367389,apple
25.605660659106206,122.06156494606402,203.3816793404847,21.46078375906124,95.63752479472456,5.688830730619004,114.25314720785954,0.4647769816738438,apple
32.77353732778289,123.07213921113964,207.29165787276256,23.07205514857139,95.4405060590287,6.497870892817726,124.49029693097866,0.1923301105941773,apple
21.921748562105897,119.13458516618,192.75552289033612,22.56884196594946,89.80535138092513,6.109323667459595,131.2932550869475,0.5928136802444514,apple
23.00122589235985,136.80270662911664,192.7365506944864,23.72354697362131,91.9191274073222,5.763302474798866,112.21524890589848,0.6374403363641985,apple
28.50298890894138,126.4230067241979,200.42389404637464,23.562437914255007,93.2865359059606,5.540905088027491,119.98979723592188,0.6342109618801968,apple
5.670354144912817,137.86378856516268,208.8161414543013,20.805714142540616,90.00923923595731,6.2704364945370745,105.97958576011952,0.2780072665879022,apple
6.213049626500263,120.47283174101736,208.30155062969737,21.09598006349949,91.71268447185412,5.930045061119958,132.10211337892272,0.3477408222943585,apple
13.456905628402476,129.2521973277543,197.53740039883544,23.315801924082614,90.90030298025884,5.912046144638548,124.52863135593252,0.5305994001672278,apple
29.356734116496977,127.90567166229415,198.6416868662625,22.22946470724518,92.4477577505736,5.529920517403412,111.85157058168429,0.5702774580118671,apple
24.3460929230695,143.35732921851104,205.4603346184224,23.44691095050589,93.49025570767976,5.982826513936785,87.32377698207536,0.5795572731695408,apple
9.271492069333233,146.43889981854625,196.03845167729017,25.04393188698049,93.3606403309844,5.508304518221562,129.65340648299255,0.5306410724474072,apple
22.80206749746428,113.88693589148566,203.679136820336,23.496414521624185,87.24763877945234,5.70627179846094,121.06571441410244,0.5213159977543462,apple
12.531493718679007,124.19330288956483,189.62031627779345,20.67799920514788,88.96726060726523,5.88263921714861,110.61980513221752,0.3479088420660683,apple
12.384214293339651,137.50912558046875,199.3067931474024,22.42259082305506,93.93735982871016,5.630273223302965,105.46147124022556,0.3849803172752451,apple
21.357824396325288,123.4813982503956,196.24074870686405,22.53684708002133,94.75006113864222,5.709612818384818,111.67728967218014,0.4993973139720259,apple
26.27592737227445,139.1798281091598,201.3468654616836,22.944260297338754,92.56994448092338,6.2378794674715445,104.66650720703224,0.5851492725244503,apple
7.717865251123058,131.76684058823557,196.9489849495336,21.553665851109866,94.06408987899296,6.001090679199484,128.85562076300684,0.3444864777564264,apple
-9.199304054859184,138.15009447567655,197.6850579453541,23.134782842501025,99.11584813494676,5.591957407900445,111.7697037657946,0.3108991458084322,apple
24.557184415103222,139.37201743707166,204.2986643479584,24.62379614449465,94.04810710770325,5.975024403521202,119.79724589335842,0.7092825294536758,apple
27.527127496571737,124.171297058263,202.02306746427325,22.887865554888865,93.1584626474995,6.085290819525417,86.57041626089261,0.4983807316303562,apple
28.28359699868155,142.10889225333153,202.5344400409775,22.52454017561827,89.11611224445123,6.441292504632417,95.83052243572833,0.7952960001648668,apple
22.06127977237469,141.21848151343292,208.1610890755998,23.46516123257673,92.0885435856562,6.085454328839474,100.94279817102122,0.5185198090478745,apple
29.507017193726952,125.42578847798784,195.12854096939049,22.559671918494804,98.99171740229616,6.026568257261985,135.87413571781454,0.5334186631056335,apple
35.0404789536646,137.71989565344043,200.4617038697944,22.890745372456912,96.99137603888622,5.972154938819816,119.90046180425968,0.7259598171940418,apple
7.448815962740392,131.0978885989765,191.9618769068949,23.72215601867796,92.8154373102604,5.866590870905335,102.85612976138184,0.0404981841555589,apple
33.97645825247565,132.67198809082882,198.03829435866152,21.68816145075024,92.9287711469483,5.656713857000489,99.25993071718854,0.7192671042043215,apple
25.21795107409454,128.47525478625536,194.70268215334545,24.82397862092399,90.7624825218616,5.931281495798346,123.36487490726785,0.5050531706324473,apple
36.351929916796486,134.75671260828167,201.30454949902528,22.41061326901561,94.9992312692418,5.967017905592478,108.61056130113802,0.6255538976229077,apple
19.08159256822664,145.69990442165928,196.1774507363737,23.633759935062542,90.54674462583112,5.754921910016226,113.63747713398074,0.488246911977041,apple
22.500141788194394,118.0199740181783,201.77770568973835,22.377680294972663,91.99519749313032,6.011818663922846,101.8964674002733,0.6234458686706008,apple
26.60331732872518,143.66080265672252,198.5064220922695,22.31895025504261,93.78364574046977,6.2245347438253775,105.14369469142042,0.4295985568807835,apple
3.749339463147917,142.7888678763723,198.110383383542,21.652723574840945,90.58111428200068,6.104845366029274,126.14686710764629,0.3365429946111117,apple
-3.062816758207255,124.0261718533896,201.61677548086504,21.85663010921124,92.42109664684938,6.462065051228474,113.73602640685878,0.6907106934716041,apple
0.6083283692140737,133.59587641549066,199.21129068169932,22.109542010453392,90.09875306441356,6.396197016008943,104.09847876860172,0.129937221666834,apple
2.417217648517825,136.4667008548148,197.8231043975726,20.63160427321036,90.40754216217456,6.204930563861272,90.33678916091446,0.4006382045292574,apple
1.471750139295513,138.24665804821737,195.05820053644737,22.75589763696882,92.818457689763,5.494674556858897,100.9190446224214,0.2962281393747088,apple
-2.3773831606369225,132.54034680672356,208.03632749662464,22.623618834743773,95.34498165441828,5.824016417121442,111.49814482321604,0.3110439914806961,apple
21.581553488104483,141.63765105913683,201.77320753010616,22.088784740631983,96.87003698093478,5.85278625136118,122.91242733812992,0.5359602971582226,apple
36.67704687812172,135.22156988831924,194.7202592871301,21.78027920931476,92.00992237985288,5.788098895308912,115.45504003430806,0.4673636809336424,apple
31.54420059953649,130.9703910879321,202.48626408033263,21.06971571687207,87.04808103143546,5.945536799570074,118.91987089826512,0.7961968690968613,apple
15.515045185275891,135.03521112682054,191.11057576097028,21.44789599102684,97.38165090656248,6.103297663078646,137.1884045335326,0.4155845354939235,apple
11.0954727264799,123.5718742754418,198.05635060128824,22.82373069074036,91.2432665855691,6.1986805658577255,102.228232015536,0.3699304723870598,apple
28.750887491415245,144.60950087308856,202.403517830776,21.01815989149892,89.0474879087416,5.854259317009473,130.6491548140985,0.5880150440736931,apple
47.20620820009124,151.1453642161953,198.8215262830924,23.185098149129686,94.2994336076049,5.862472854075541,113.54713887719228,0.6777760661296991,apple
7.438731653067297,140.87835474013718,197.7300987070648,22.965455886602825,92.67433211720278,5.465778692210348,128.73649662362854,0.1901680000811365,apple
38.10463315560545,132.84172916975655,207.8054723958541,25.11968817958681,93.77667405588164,5.96268086923567,111.34827166119426,0.7096295763512753,apple
21.63983196831548,126.01832363560656,201.49241696937708,21.797746046125287,97.41099804918532,6.06030988413757,100.40596700778772,0.6181257218430922,apple
39.34004485208917,146.42873478405605,201.60615201125503,19.564124974140064,89.99167613205047,5.960673628393189,138.32421984832897,0.6635192101028203,apple
10.324136832658931,127.83956430608924,205.97330707821044,22.557614229420803,89.80879173434707,6.149579777659086,121.66108780783163,0.4781875908412387,apple
-4.807240933525185,133.33856843071726,206.4864612277036,24.302308947490964,90.49738817500646,5.796133903186431,110.31883883022218,0.2434116799613264,apple
2.5980476425234884,150.200925568898,210.92230694512293,21.32542973145709,87.49300569614417,5.402446153597384,127.23983098226245,0.2783245762759535,apple
25.04386623044044,120.21715615241284,199.3334719877353,24.37311920057045,89.15130167547657,5.8090060750670895,112.41045844284352,0.4858312305943894,apple
42.20097431428476,125.76933485209234,205.5166360397133,23.48727347720699,92.94024898581544,5.710127275196852,86.8251550340096,0.5195892218668787,apple
29.68832269241576,139.42481868125373,190.43503777171708,25.20052947864773,89.71631407465921,5.605360715887121,116.72121423491252,0.317630150042175,apple
29.72897864595508,138.2824969091188,199.73048359796263,23.379505998418274,87.64357302785106,6.134792539638716,119.87126420793686,0.732763114774535,apple
10.775020850195832,143.89086671858487,197.1592224180432,22.913470908841205,89.31044184640227,6.316807061483433,114.11058003443527,0.5866019181913077,apple
36.96332367873475,143.2519560378078,187.1269838446701,22.28290843794239,93.6506238661982,6.186705107790247,119.70474745971296,0.4497206525983063,apple
37.9491607980881,121.0692023838303,194.74246630241,23.94131889830957,93.2927259772546,5.872282606074866,118.76394918413165,0.6395103080420089,apple
29.76602971890708,130.9025289497519,198.2471561931796,22.98997833129356,89.06537470035182,5.664691338830693,91.73274727005864,0.5494877497730812,apple
27.990567597308186,133.98403993367367,194.26454947206727,21.49557719674933,92.91055548524407,6.310931434489231,116.82538705108004,0.8008262563355331,apple
27.006923828087544,143.65922191079366,191.99242040897605,22.11840285612903,95.56168143909824,6.534088024497527,100.42495035656673,0.6630591549495262,apple
21.93800481733273,145.1455904577128,194.2605004609716,21.07012280087126,91.19327921376438,6.382919820646534,147.40143264434516,0.3453839605010844,apple
13.385705348387392,25.49814813833822,11.720529981887122,16.11624014271282,94.7141474117065,6.409562947953035,118.10347571488272,0.5172550938352812,orange
48.234182413381205,12.056299819944243,27.109882966559777,27.65151365705684,90.11984274073846,7.552779149205631,97.26914886163878,0.8571596401155966,orange
29.840683923786973,15.593319269860098,0.812465293619832,14.278375184770214,89.7882999283789,7.328111004396436,103.18873471308972,0.569587906375887,orange
6.372425501779059,17.413862066383608,9.16765424304648,17.241587763354975,90.59268571656764,7.840154199354291,114.35584758167964,0.238070660328327,orange
14.860979579581308,6.270206869817164,15.783236183083712,30.04391920566221,94.37516857973364,7.272842552560786,127.2266482075672,0.4230574436585016,orange
14.863453270305431,24.32403415645408,13.9487695304597,29.283690055803856,92.3962558355292,5.9437279515764905,99.77053082035488,0.4116477823657941,orange
10.475080272829416,22.78852389776857,15.297974786531531,25.82524363188337,91.1260086238282,7.394197968253089,113.58684653066018,0.3685660289554072,orange
-1.7810611445860172,21.1188426684994,16.34885636127171,29.41336432731904,89.69497108715271,7.264859588789196,104.21399840081531,0.5254733159082773,orange
38.06736526896047,28.194010014340527,12.756523542029324,31.39577800956577,90.33646367092986,7.270064217655376,99.20356635407268,0.7440404125579101,orange
13.141159972200748,29.02326381716655,2.553604178084389,24.77733697893607,92.71083777777,7.430217739000409,94.4734921898599,0.3719075879653387,orange
25.487042185055905,13.82922235157518,17.900008715491143,23.98491535680869,85.7015731159312,7.555941881586735,118.1771347195121,0.517790140621471,orange
33.03545802181024,9.929754245849558,10.552242868388408,26.330660706500748,89.70299461861697,6.787349471628544,107.57913727378404,0.4122212905774793,orange
1.3644979328578462,9.681028269033408,9.993833242317072,31.56427546772696,85.74244357268255,7.012386866799339,117.37205115219264,0.4048070859190168,orange
22.80410568823755,5.99749241601325,11.755611920596792,14.965155129726806,92.60651163470872,6.066412281722764,100.5730110267576,0.4223784363790608,orange
20.320828075768286,15.46562816570719,1.5001553538909116,27.67971388602401,95.5985349039614,6.123903367782468,128.99735229205334,0.4345649977174572,orange
13.126844199361942,12.789251924697226,6.277363375283636,23.266924421135588,93.09108292817604,6.527120070654505,100.6866088675517,0.7269227660589823,orange
21.39641191582709,13.38683837704932,2.309086497454265,35.260151569272814,93.2529258658201,7.168148239733114,107.67531355062415,0.6112530718159566,orange
21.633803686561635,18.7640337644592,7.3211937746962,24.25964444873096,88.19545017014137,6.736807169235001,95.5573175901308,0.4627935427265005,orange
11.741743210596251,7.630677815984567,0.1338153315866641,22.56971476476668,87.59924173608456,7.603126276672624,94.40802624473712,0.3353244887701583,orange
15.996290116692252,8.786054014896573,8.31378551051725,24.18373239587403,92.26496956755526,7.606476034557589,108.10439270255348,0.5614956183602753,orange
0.0593613385126876,10.569002708358608,3.349742975363663,14.741766969129817,94.69960651384696,7.497833575272806,99.59680711609052,0.2418984043723884,orange
9.020348226755614,24.341459996341243,11.952372096067108,20.21869566273685,91.45680679738396,6.258283133494866,126.35275954112142,0.159910404915821,orange
5.377575398929404,3.699941298947525,11.097589899269192,27.43333949111298,92.73333136549276,6.851307638869719,97.19001099428316,0.3621939932797466,orange
2.467670658276404,22.389728608826108,2.521032001197129,22.856392773960565,93.33469437741977,7.400043434786668,106.38440029831608,0.2277908110093566,orange
29.52738784782391,11.136876255418931,15.352651494581169,21.428321620114623,93.0638244606264,7.60129878745259,115.5082416286114,0.7916566754434881,orange
28.8075414487144,8.715047979037855,18.432098304321176,33.366754304338,90.80428671949788,7.778339514247306,123.4188018533763,0.7179351481722229,orange
16.869296508619673,26.297381690345563,7.853860864880525,22.03323675210991,94.01902873884308,6.3688367286671,132.0987596004937,0.3712841402699397,orange
14.798144305411938,13.73498379382809,6.426573493400119,12.317303839954883,94.947403607572,6.939308861409684,110.60004313931832,0.50153092986972,orange
1.822300486920052,13.90025535195119,19.159933296629205,15.732706464819216,93.67527571936007,7.998306851759255,103.18347161699988,0.389640340551711,orange
6.713973903307466,15.100540997608798,13.88032174925462,33.1146786300068,92.12318050850544,7.673268921730002,113.12243786588472,0.440879725757988,orange
34.53358167981979,29.95704984428105,15.656449770976396,30.279250386875194,86.98191550756587,7.984046731588869,97.22708771273976,0.6137361503759946,orange
24.62193188486288,12.769968323805903,9.710521808976509,32.165641872114875,93.3052681058166,6.007612937981366,113.3760247328723,0.592653825352337,orange
15.610636349078304,18.871326585609346,6.998504912496237,11.793648454357127,90.14746502559468,7.0590037132600365,110.25681957755928,0.4224460718476703,orange
21.16297097609319,15.194108769666956,6.47183376719787,10.18192912752658,90.1762697891462,6.221010822373194,119.84998075448551,0.4707269354417778,orange
15.183151008867627,7.321592460690889,3.786756894072424,23.95117995560468,88.2969877529772,6.308809266185782,112.5855563105808,0.3586860684430236,orange
5.791113005264963,9.633717173625152,12.209506800560632,19.316736834036103,87.52356936957185,6.904665310810023,121.630536084104,0.2255322982920365,orange
12.111469488052048,24.18678552330356,8.6356697366158,30.947184236666367,94.38608836297396,6.034673395790776,110.70799055097228,0.2128457864092132,orange
6.341861285544874,7.213998149366613,15.28134833794687,24.46246521576611,92.27267810665492,6.478327992617876,110.2857278869179,0.3450057275573324,orange
11.778782844792516,6.503239963607066,3.101386943350291,22.29969183763748,93.7219395657005,7.9903416343870335,102.90939028543929,0.5644240626469139,orange
-3.422344421506688,14.522737955629676,9.204077634060642,10.395505956248796,91.91481231509763,6.981568232572932,114.34980785071478,0.2091952780191029,orange
2.892878128361555,34.12605595707171,7.117447652253037,13.467343328681665,91.80189008921708,7.292406298863456,122.0184154524216,0.2544470812607637,orange
1.3944787330723112,23.60319534145201,6.067835450893504,23.803674633858886,94.4661780598048,7.62125314473521,104.61334564320686,0.4198955357237014,orange
11.059407693810355,24.73274999534275,12.0254676368162,18.961474522914006,89.12504986526278,6.026561809685445,138.80045927285985,0.4732813370964885,orange
35.77528570653533,19.06174213274219,2.334843653805244,17.834986279717544,92.57658815134056,7.13208207747069,113.60390476651848,0.6461600184070219,orange
49.019834130450896,15.50993470626896,8.560865540263045,35.38436131896864,93.10342142125172,7.488996235468755,102.34629889682245,0.6021668994060628,orange
42.51647089716419,21.902461228030443,13.974114341866542,23.417769199737137,91.8776977651802,6.438010217330581,126.12147756396836,0.7535854381969335,orange
28.01906716153849,14.729573480293002,9.63583063533062,14.0154249348195,90.58974301489587,5.948456459469422,126.84255947917784,0.6816209292843969,orange
6.575963867291588,7.839379607849951,3.998148686853898,21.5213858124484,89.83026464940255,6.063331243518734,86.22354712882697,0.3784347643766438,orange
11.187979960118865,17.544143602199043,-0.3878040391491701,34.5623099785457,97.87181381607574,6.918331949419454,77.83405526381883,0.4795308583038086,orange
21.0836870789972,7.580476562066591,12.546317353617365,10.366380886654794,92.79797618487642,8.103689613303194,109.47738093673452,0.7538507941468495,orange
25.019479320535524,11.712575465499638,5.390641366142272,23.78327055891328,92.01600266994431,7.47593209396631,91.76628981826742,0.6763847211088098,orange
-6.289302545671128,18.363676498262564,9.317207600430688,30.12482651517157,93.51991863592276,7.622092169684217,132.6595125032205,0.2818007018049861,orange
16.757419650282056,3.5053514634553284,6.19003325580062,20.502321063646374,89.03141413281172,6.212082865182422,102.63507065425529,0.5185325076034438,orange
17.347678473840375,20.710125594757866,9.29381811442288,17.096249724760018,92.90700303946748,6.623146330746561,111.8904585363587,0.3138017600457136,orange
31.586718074195325,13.922626022354876,10.2625234784949,15.385922599119883,92.91737080705153,7.607844024924717,97.21186326047848,0.6720837808130397,orange
12.136451556655846,4.987564887713408,10.336091966720268,23.02697631599559,91.11441206357333,6.920286684501956,115.78850075228053,0.2678730921000204,orange
12.224037658046925,12.076681924260368,17.89531666254415,17.126316169305213,92.4970204437678,6.696374900177435,106.84299892516816,0.4917012862707905,orange
21.72186325227995,24.33646618609235,8.219479327397659,24.29241689259055,93.38332077102082,6.513819191718788,117.7031091670089,0.5356248619821466,orange
39.72416408795219,34.93961596133969,8.826244163740407,31.29854119156488,92.25031585472333,6.416251076493434,103.75308232330808,0.4948377185642906,orange
40.29629998818198,29.713352937378207,15.68356793357436,32.79822926057706,95.17353025244934,7.156718477872149,109.23699381059376,0.8556194335069371,orange
21.05354138718436,29.3925553935726,13.855245072939116,15.83975285908858,91.01728053682068,7.06158417689979,129.56866501521446,0.6974841680700434,orange
22.801471954241407,11.07573517785396,6.539928248629271,30.917327887462875,92.91949720003488,6.366379899718126,92.24958178792396,0.4904884565873627,orange
20.813814224710224,26.13032958320494,13.257106069703712,23.55388508793958,93.7556626875339,7.686364685023892,122.05853946512777,0.2355144124377282,orange
23.6376643467488,5.496411990773392,6.132179557701301,13.073666097215286,88.52560778587727,7.68971791594503,91.3782389824059,0.4978284722175273,orange
24.51939889875052,25.88105178017409,17.819688534225573,20.534898033281983,93.5175406394027,7.168101694638493,117.01401549959698,0.5992869681654955,orange
33.10128375666555,20.58081349201532,3.23052104652424,11.39013292271295,96.13352637025058,6.382672817981902,125.86315505247792,0.7160404582374655,orange
21.20812865498996,35.457315341911524,5.079364588431788,31.45617952806985,93.07911754852957,5.995293439628738,122.51308262064715,0.3985507784939017,orange
32.49485859046082,25.244524284211888,13.04554423651093,20.109132318739466,94.60814729839774,8.094902922566707,101.42536250586404,0.5698966824723375,orange
31.77161646789638,22.3332006142523,8.503288194733026,31.925471593428448,88.24578109403996,6.182606625974183,114.6425685962095,0.8004694105859812,orange
52.976473699930565,10.250749553292565,16.537010100300105,25.978797605903456,93.48627449822538,8.050060832486167,117.59179856807675,0.6854442818581971,orange
37.14122906453736,6.381896570797241,15.043411921285442,18.502611671949765,92.36621998994798,6.52401456543124,103.97206231434495,0.6484058129007744,orange
23.943934801381403,10.593245495984476,6.6767612405139465,13.982638858521554,91.28959130962686,6.193837289698696,136.20327107323286,0.4528954724708098,orange
31.964030896990565,22.786850704884426,9.732694542755926,11.776922105923871,93.20363353523796,6.798682575540144,103.68269756173856,0.3986066974889378,orange
2.852848777390118,8.530093473413,8.570000282750907,10.93621017589133,89.41436042742257,6.6372580040055205,119.61500736749892,0.2292608203309853,orange
18.17391463723708,8.711975689479148,8.057206278545474,23.064682421149005,99.21112631020355,7.181036208925085,114.33588347333092,0.6600008765583281,orange
32.6750442133096,23.24610479551126,10.508864515391709,33.419736004457235,90.63163337679715,6.455333262650602,109.80070403445924,0.5597585691363083,orange
10.349083102596914,19.81394928623412,6.771670211893555,18.54500583978181,96.25376548501552,6.683113504568372,97.04820233094574,0.5729470632429291,orange
40.947400428275344,14.638193285734324,13.363733355154109,9.763391463518284,89.81007595261055,7.455352662142817,106.68960853966416,0.8554857171628809,orange
29.43427439392272,19.3660631671552,7.918760633842853,17.31945325383238,94.47316466053351,6.834809154415278,111.86022903718565,0.5879847017206351,orange
14.774552168396257,19.457948623683983,8.919773369855339,20.20237338729009,86.46285585634828,7.879249206677105,98.58034921795056,0.4485474576766797,orange
35.80080965758619,28.957817136463635,8.74423852685482,10.46754059504198,91.45417736813523,7.72426662135332,99.78199030367884,0.6217882925541659,orange
26.10207318530333,4.437108686430911,21.27589223330911,26.92731667088482,92.30631140601318,6.989420327668295,99.15917659163578,0.4646535693235928,orange
27.23444383425809,9.013258131870668,15.808294772223308,33.65238078840086,94.0995666922301,6.7759447177620045,114.33429232848162,0.5042133905665017,orange
19.90352073432635,29.878070109343703,8.441333839056949,33.587556751799255,90.877299693334,6.735240084612541,96.76353373298268,0.5912162486960821,orange
5.80339901238594,14.864327892278432,12.832933592227375,9.994892696011515,89.54606329779777,6.468442842453726,114.8054223015321,0.2243976491531674,orange
13.967048357043298,27.44443030393297,9.751292975374886,20.982300713093856,97.96222236457167,6.535637000155233,113.87549006310688,0.6885336230939073,orange
17.98607116022564,21.002318835315823,8.950101749478915,17.92149386591463,95.75014669417249,6.373925275766423,104.58275768238202,0.3200262369178819,orange
15.342566909416943,20.966448919764545,6.754321300410835,31.879001316349807,90.12582751147696,6.400813756142089,110.0450699480756,0.534605411753174,orange
18.679685313253096,13.005164757172656,14.254758004449975,28.81613372777886,94.9831751740557,6.732062811816204,117.24884716995469,0.517316515528891,orange
30.73715409686976,10.299016001525873,9.502790615875444,29.72938633064355,91.39642282365126,7.417737553906298,124.9507483260198,0.6533124540200996,orange
18.79086981200084,28.31995070602324,11.97234666034086,28.91826026578408,95.39279895740916,7.472424818832909,94.32949390905762,0.4980537252574037,orange
31.93469036301552,20.23402135184212,12.29715715690284,20.168277634540352,91.00021618161658,7.692459763788012,106.84836306910236,0.6033993430910832,orange
18.398581166507736,7.77382514443879,11.298897383281943,16.740108607908777,90.828063653189,7.9664827802549265,106.22505064013434,0.5239109190579262,orange
31.138081933968824,10.28371036274946,13.267862138978904,33.814151390643424,95.65603930542672,6.775429876392348,142.66644004183104,0.5396837467767183,orange
2.9025425814523125,16.77656468591013,6.215636843581976,35.009432766256474,89.71249235580112,7.745339755755706,118.15755618177327,0.2898244021994461,orange
35.59784140451622,26.29125252453476,8.629466341293197,31.48707067758832,87.83396052520212,7.450559825421039,120.31183626846132,0.6984773279873477,orange
4.106969270232682,1.0969618710644724,13.594965637408828,27.17137835064867,92.47766455657091,7.267145901002045,115.34219483867102,0.349175732181723,orange
8.412642525576743,9.931315662068332,14.110555278058929,27.228349395707934,98.12395328972326,7.187412266020446,90.66726227034312,0.2629002233142231,orange
43.80561380570556,17.73207151966277,15.053224258125018,21.85967853634289,91.590865747083,7.809364853947136,100.32383626645309,0.7398153408938369,orange
37.40913397239509,28.848519708767466,9.00431484820421,11.266333709930564,90.77035810091331,7.4324196117640655,115.3358682406476,0.6950334747455383,orange
57.43635544240395,72.53961026905192,54.91378720921577,35.77055321714458,92.60162981632094,6.691738342629899,249.1108904163332,0.9291796365320308,papaya
58.17463055384333,48.4615397435748,47.39159207671817,42.42728707256684,90.89278613028024,6.587602507893497,76.06516631815532,1.0167452675174484,papaya
39.3631831756015,51.286143535736215,55.61508373858729,38.21818145260214,89.50210689286845,6.815902751299918,118.78253110995333,0.7709872888121276,papaya
34.068733758644,62.21796770192955,49.98704530007202,35.77945768051106,93.27829752373968,6.498180003710782,229.4113433157139,0.7582272310972427,papaya
26.08587355684256,67.70874440994945,43.13783804752848,42.47915811229104,89.3922643952587,6.723977265769408,198.60707681458103,0.7465694055304724,papaya
70.86703653004702,62.73020943320211,40.08951327962724,33.81028949783288,90.4120639604848,6.935422002158715,199.4928011536705,0.9714324421108528,papaya
62.59606236195012,63.5574839594348,56.29760348532111,33.39500167356486,91.56883119019294,7.021159729697544,196.9282224500901,1.029966426651324,papaya
36.34503618448578,66.82939173422847,44.39318942832636,23.71901101329972,95.44336549026671,6.667863748379268,201.7842879266216,0.765280778683365,papaya
40.5180758297048,69.96027204855233,52.99007463642115,28.88978780747645,89.37542530168788,6.781082547320318,219.4225508281608,0.5952871622637879,papaya
63.83272483008577,60.66625895917496,51.7786357675616,38.32323121821737,94.55411722014446,6.93749605841264,161.79556399860903,0.884034932205698,papaya
54.273473201802126,52.187485931526,53.80049071886222,43.43323144711159,89.58293671125837,6.87455359265943,199.3982944298544,0.9949686073297196,papaya
51.935837406126815,45.747903311175655,53.54283589766453,33.94908151853785,91.03532220753978,6.99896401932705,45.78828705044324,0.7884296916046349,papaya
47.19722294271156,67.0806221351284,53.9902246258649,30.5937354360476,90.630588849393,6.956748185186257,222.06655839079767,0.4633472425846243,papaya
56.4164841765242,59.53267857238879,50.99617692787925,33.89997335149937,91.18649158983334,6.576083153861094,52.11934190193973,1.0073225416324452,papaya
68.97386174919022,59.885476534731154,52.784428318656026,34.53086363711616,94.75446788025222,6.908070299807149,147.34978361602998,0.9842299683991416,papaya
62.32399472092209,59.25709872899606,44.738642247884776,38.548473284457735,92.79803794487596,6.572704484964093,173.41385652937703,0.7809827081352618,papaya
42.01780188676327,55.95569780422231,52.38782750977077,38.33853496970573,96.73071987201882,6.396509887013752,70.84348533766489,0.8899276485949772,papaya
44.45886504230903,53.64710910379252,62.03427686096547,33.839001090904695,92.43994960987118,6.93372861992235,76.47954290036498,0.7238573818416639,papaya
53.29720062828759,61.60811856665018,43.62075401707064,29.34951250733972,94.51556101278558,6.64249463614092,165.26109282170526,0.9707595679746868,papaya
53.96443556862613,58.83141426912586,52.99317816754317,39.91831922115249,91.71871238537588,7.055563285743467,97.4977831841757,0.7892196399281431,papaya
36.837702659253445,49.49930975227728,45.975082425913634,32.785518495793,92.7811387772962,6.863021695511935,50.47011166419167,0.7543806839340912,papaya
57.71637365827956,67.41055664317099,46.44936018954306,39.758973522708565,92.0963810888648,6.634556093611209,49.27107285300121,0.8317488095043681,papaya
67.5597259489784,65.72120670833132,50.18124096811684,42.833099232811136,94.27048202986204,6.671056569029685,118.81094286368752,1.047066604870974,papaya
36.54667780444023,61.88882098052193,59.90060637778131,26.961858209453474,91.91745876173988,6.694070419432434,224.14789797029883,0.7453445382352811,papaya
26.74469289081205,50.77228347059105,39.652488900890646,40.95406049143555,92.8599440366032,6.8191603518735775,130.94198251633932,0.5405439355368171,papaya
36.390044649034174,47.26170951883348,61.61469338720399,23.567895628892508,93.30246374770805,6.679793960381143,202.69744970901465,0.8744682863694856,papaya
31.295836273805858,67.76782411678884,55.39506969710536,33.525179218459506,93.97855138152065,6.853358383129181,241.7080169987813,0.6755505300645501,papaya
41.830061409028886,65.20303215590862,37.33887064655053,34.68024403427747,93.921162516475,6.679377798112088,144.297887942955,0.7067997666257348,papaya
58.924562887069314,48.43282225634845,60.65713528163869,40.92465351428682,94.8760457574428,6.610018520637942,104.82477324900276,0.8890502774686656,papaya
62.17934789968693,59.29153400226967,45.57866262401843,38.42983541559624,90.9467717141577,6.914467830407173,137.7631154103392,1.1991251032169006,papaya
43.43457522565469,59.44567579536644,53.46955026512703,39.63694295660489,89.27317789608311,6.613162971856061,79.21615977390488,0.6173047822834781,papaya
36.09096658840364,71.23787244310157,49.47024887903245,26.83027664366264,91.03455918376756,6.738683942394213,39.70566186745281,0.5095355284383999,papaya
44.315013414698775,61.85106850207297,51.51760304114981,42.01437619599623,92.72868891096012,6.492302350068656,207.5960331660203,0.8268493100131066,papaya
